240,Polytechnic Institute of New York University ,New York,NYU Poly Athletics,http://gonyupoly.com/
241,Pratt Institute ,New York,Athletics & Recreation - Pratt Institute,http://www.pratt.edu/student_life/athletics_and_recreation/
242,Rochester Institute of Technology ,New York,RIT Athletics,http://www.ritathletics.com/
243,Rensselaer Polytechnic Institute ,New York,Rensselaer Polytechnic Institute Athletics,http://www.rpiathletics.com/
244,Russell Sage College ,New York,HOME OF THE GATORS - Sage Athletics,http://www.sagegators.com/
245,Skidmore College ,New York,Skidmore College Athletics,http://www.skidmoreathletics.com/
246,St. John Fisher College ,New York,St. John Fisher College Athletics,http://athletics.sjfc.edu/
247,St. Joseph's College ,New York,Saint Joseph's College of Maine,http://www.gomonks.com/
248,St. Lawrence University ,New York,Saints - Saints Athletics - St. Lawrence University,http://www.stlawu.edu/athletics/
249,State University of New York at Brockport ,New York,SUNY Brockport Athletics,http://www.gobrockport.com/
250,State University of New York at Cobleskill ,New York,SUNY Cobleskill Athletics,http://www2.cobleskill.edu/athletics/
251,State University of New York at Cortland ,New York,"SUNY Cortland: Seize the Moment, Feel the Momentum",http://www.cortland.edu/
252,State University of New York at Fredonia ,New York,Fredonia Blue Devils,http://www.fredoniabluedevils.com/
253,State University of New York at Geneseo ,New York,Athletics | SUNY Geneseo,http://www.geneseo.edu/athletics
254,State University of New York Institute of Technology ,New York,SUNYIT Athletics,http://wildcats.sunyit.edu/
255,State University of New York Maritime College ,New York,Maritime Athletics,http://www.maritimeathletics.com/
256,State University of New York at Morrisville ,New York,Athletics - Morrisville State College,http://athletics.morrisville.edu/
258,State University of New York at Old Westbury ,New York,SUNY College at Old Westbury Athletics,http://www.oldwestburypanthers.com/
259,State University of New York at Oneonta ,New York,Oneonta State Athletics,http://www.oneontaathletics.com/
260,State University of New York at Oswego ,New York,OSWEGO STATE Athletics,http://athletics.oswego.edu/
261,State University of New York at Plattsburgh ,New York,Athletics at SUNY Plattsburgh,http://www.plattsburgh.edu/athletics/
262,State University of New York at Potsdam ,New York,SUNY POTSDAM ATHLETICS,http://www.potsdambears.com/
263,State University of New York at Purchase ,New York,Physical Education - Home - Purchase College,http://www.purchase.edu/athletics
264,College of Staten Island ,New York,College of Staten Island Athletics,http://www.csidolphins.com/
265,Union College ,New York,Union College Athletics,http://www.unionathletics.com/
266,University of Rochester ,New York,Athletics and Recreation : University of Rochester,http://rochester.edu/athletics/
267,Utica College ,New York,Athletics Home - Utica College,http://www.utica.edu/athletics/
268,Vassar College ,New York,Vassar College Athletics,http://www.vassarathletics.com/
269,Wells College ,New York,Athletics : Wells College,http://www.wells.edu/athletics/index.aspx
271,Yeshiva University ,New York,Yeshiva University Athletics,http://yumacs.com/
272,"York College, City University of New York ",New York,York College Athletics,http://www.yorkathletics.com/
273,Greensboro College ,North Carolina,Greensboro College Athletics,http://www.greensborocollegesports.com/
274,Guilford College ,North Carolina,Guilford College Athletics,http://www.guilfordquakers.com/
275,Meredith College ,North Carolina,Athletics - Meredith College,http://www.goavengingangels.com/landing/index
276,Methodist University ,North Carolina,Methodist University,http://www.mumonarchs.com/
277,North Carolina Wesleyan College ,North Carolina,North Carolina Weslyan Athletics,http://www.ncwcsports.com/
279,Salem College ,North Carolina,Athletics — Salem College,http://www.salem.edu/athletics/index.html
280,Baldwin–Wallace College ,Ohio,B-W: Athletics - Baldwin-Wallace College,http://www.bw.edu/athletics/
281,Bluffton University ,Ohio,Bluffton University - Athletics,http://www.bluffton.edu/sports/
282,Capital University ,Ohio,Capital University Athletics,http://www.capital.edu/athletics/
283,Case Western Reserve University ,Ohio,Case Western Reserve University Athletics,http://athletics.case.edu/
284,Defiance College ,Ohio,DefianceAthletics.com - Home - Defiance College Official Athletic Site,http://www.defianceathletics.com/
285,Denison University ,Ohio,Denison University Athletics,http://denisonbigred.com/
286,Franciscan University of Steubenville ,Ohio,Franciscan University of Steubenville Athletics,http://www.franciscanathletics.com/
287,Heidelberg University ,Ohio,Athletics | Heidelberg University,http://www.heidelberg.edu/athletics
288,Hiram College ,Ohio,Hiram College - Athletics,http://www.hiram.edu/athletics/
291,Marietta College ,Ohio,Marietta Athletics,http://pioneers.marietta.edu/
292,College of Mount St. Joseph ,Ohio,Athletics - College of Mount St. Joseph,http://www.msj.edu/view/athletics.aspx
293,Mount Union College ,Ohio,Mount Union Athletics | Mount Union Football | Purple Raiders,http://www.mountunion.edu/athletic-fans
294,Muskingum University ,Ohio,Muskingum University: Athletics News,http://www.muskingum.edu/athletics/
295,Oberlin College ,Ohio,Oberlin College Athletics,http://www.goyeo.com/
296,Ohio Northern University ,Ohio,Athletics - Ohio Northern University,http://www.onu.edu/athletics
297,Ohio Wesleyan University ,Ohio,Ohio Wesleyan University | Battling Bishop Athletics | Athletics Main ...,http://bishops.owu.edu/
298,Otterbein University ,Ohio,Otterbein University Athletics,http://www.otterbeincardinals.com/
299,Wilmington College ,Ohio,The Wilmington Quakers Official Athletics Site - Wilmington College,http://www.wilmington.edu/athletics/
300,Wittenberg University ,Ohio,Varsity Athletics - Wittenberg University,http://www4.wittenberg.edu/news/athletics/
301,College of Wooster ,Ohio,College of Wooster Athletics | Home of the Fighting Scots - Wooster,http://www.woosterathletics.com/
302,George Fox University ,Oregon,George Fox University Bruin Athletics | Sports Scores and ...,http://athletics.georgefox.edu/
303,Lewis & Clark College ,Oregon,Lewis University: A Leading Catholic and Lasallian University Near ...,http://www.lewisu.edu/
304,Linfield College ,Oregon,Linfield Athletics: A Tradition of Excellence - Linfield College,http://www.linfield.edu/sports/
305,Pacific University ,Oregon,Pacific University Athletics,http://www.goboxers.com/
306,Willamette University ,Oregon,Athletics | Willamette University,http://www.willamette.edu/athletics/
307,Albright College ,Pennsylvania,Albright College Athletics,http://www.albrightathletics.com/
308,Allegheny College ,Pennsylvania,Allegheny College Athletics,http://www.alleghenysports.com/
310,Arcadia University ,Pennsylvania,Arcadia University - Athletics,http://www.arcadia.edu/athletics/
311,Baptist Bible College & Seminary ,Pennsylvania,Accredited Christian Bible College & Seminary: Baptist Bible ...,http://www.bbc.edu/
312,Bryn Mawr College ,Pennsylvania,Bryn Mawr Athletics - Bryn Mawr College,http://www.brynmawr.edu/athletics/
313,Cabrini College ,Pennsylvania,Cabrini College Athletics,http://www.cabriniathletics.com/
314,Carnegie Mellon University ,Pennsylvania,Athletics - Carnegie Mellon University,http://www.cmu.edu/athletics/
315,Cedar Crest College ,Pennsylvania,Athletics - Cedar Crest College,http://www.cedarcrest.edu/ca/athletics/index.shtm
316,Chatham University ,Pennsylvania,Chatham Athletics | Chatham University,http://www.chatham.edu/athletics/
317,Delaware Valley College ,Pennsylvania,Delaware Valley College Athletics,http://athletics.delval.edu/
318,DeSales University ,Pennsylvania,DeSales Athletics - DeSales University,http://www.desales.edu/athletics/
319,Dickinson College ,Pennsylvania,Dickinson Athletics,http://www.dickinsonathletics.com/
320,Eastern University ,Pennsylvania,Eastern Athletics,http://www.goeasterneagles.com/
321,Elizabethtown College ,Pennsylvania,Elizabethtown College Athletics,http://www.etownbluejays.com/
322,Franklin & Marshall College ,Pennsylvania,"Franklin Electronic Publishers - Electronic Dictionary, Translators ...",http://www.franklin.com/
323,Geneva College ,Pennsylvania,"Athletics - Geneva College, a Christian College in Pennsylvania (PA)",http://www.geneva.edu/page/athletics
324,Gettysburg College ,Pennsylvania,Gettysburg College Athletics,http://www.gettysburgsports.com/
325,Grove City College ,Pennsylvania,Grove City College Sports,http://www.gcc.edu/Athletics22.php
327,Haverford College ,Pennsylvania,Haverford College Athletics,http://www.haverfordathletics.com/
328,Immaculata University ,Pennsylvania,Immaculata University Athletics,http://www.gomightymacs.com/
329,Juniata College ,Pennsylvania,Juniata College - Athletics,http://www.juniata.edu/athletics/
330,Keystone College ,Pennsylvania,Keystone College,http://www.gokcgiants.com/
331,King's College ,Pennsylvania,King's College Athletics,http://www.kingscollegeathletics.com/
332,La Roche College ,Pennsylvania,La Roche College,http://www.larochesports.com/
333,Lancaster Bible College ,Pennsylvania,Lancaster Bible College Athletics,http://www.lbcchargers.com/
334,Lebanon Valley College ,Pennsylvania,Lebanon Valley College Athletics,http://godutchmen.com/
335,Lycoming College ,Pennsylvania,Lycoming College Athletics,http://athletics.lycoming.edu/
336,Marywood University ,Pennsylvania,Marywood University Athletics,http://mupacers.com/
337,Messiah College ,Pennsylvania,GoMessiah.com - The Official Website of Messiah College Athletics,http://www.messiah.edu/athletics/
338,Misericordia University ,Pennsylvania,Misericordia University Athletics,http://athletics.misericordia.edu/
339,Moravian College ,Pennsylvania,Athletics at Moravian - Moravian College,http://www.moravian.edu/athletics/
340,Mount Aloysius College ,Pennsylvania,"Mount Aloysius College Athletics - Cresson, PA",http://www.mtaloy.edu/athletics/
